part number,part name,section name,section number,slide_ref,section_slide_number,slide name,part_slide number,date,abbreviation
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.13,13.0,"Triangle Open: Bull BO, Then TR",595,20/2/12,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.14,14.0,Triangle Open: Possible Final Bull Flag,596,19/7/2,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.15,15.0,Trading Range Open: Triangle with Weak Bull BO,597,19/11/26,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.16,16.0,Gap Up: Triangle so BO Mode,598,19/5/1,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.17,17.0,Triangle Open: 50% Chance 1 st BO Will Fail and Reverse,599,6/12/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.18,18.0,Gap Up: Failed BO above Triangle,600,4/5/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bull Breakout",20.0,20.19,19.0,Triangle Bull Flag on Open: BO Mode,601,5/2/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,,,"Gap Up and TR Open, Triangle, Bear Breakout",602,,GU TRO Tri BR BO
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.1,1.0,"5 or More Reversals: Trading Range (TR) Open, 25% of Opens",603,,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.2,2.0,Triangle Open: Bear Trending Trading Range Day,604,22/1/27,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.3,3.0,Triangle Top: Bear Trend Reversal,605,21/11/8,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.4,4.0,Triangle (Trading Range) Open: Bear Breakout,606,22/5/17,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.5,5.0,Triangle Open: Bear Breakout,607,21/8/11,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.6,6.0,Triangle Open: Bear Breakout,608,21/5/3,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.7,7.0,Trading Range Open: Expanding Triangle Top,609,23/7/14,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.8,8.0,Trading Range Open: Bear Breakout,610,19/9/23,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.9,9.0,Trading Range Open: Bear Breakout,611,21/8/2,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.1,10.0,Gap Up: TR Open,612,19/4/11,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.11,11.0,TR Open: Triangle,613,21/7/28,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.12,12.0,Big Gap Up: Triangle so BO Mode,614,19/6/20,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.13,13.0,Gap Up: Triangle Top,615,10/12/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.14,14.0,"Gap Up: Triangle, 2 nd Failed BO of Yesterday’s High",616,7/3/17,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.15,15.0,Triangle Top: Then Bear Trending Trading Range Day,617,21/10/26,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.16,16.0,Gap Down: Triangle (Low 3) Just below EMA,618,5/25/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.17,17.0,Triangle on Open: BO Mode,619,19/11/4,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.18,18.0,Expanding Triangle Top: It Is Always Also a HH MTR,620,19/3/19,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Bear Breakout",21.0,21.19,19.0,Expanding Triangle Top: B Climax,621,20/9/16,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,,,"Gap Up and TR Open, Triangle, Failed Bear Breakout",622,,GU TRO Tri BR BO F
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.1,1.0,"5 or More Reversals: Trading Range (TR) Open, 25% of Opens",623,,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.2,2.0,Failed Breakout below Triangle: Strong Bull Trend,624,21/11/29,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.3,3.0,Expanding Triangle Open: Then Sell Climax and Reversal Up,625,23/8/25,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.4,4.0,Triangle Open: Bear BO,626,21/1/8,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.5,5.0,Triangle on Open: Bear BO,627,4/27/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.6,6.0,"TR Open: Bear Breakout, Then Reversal up into TR Day",628,20/12/22,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.7,7.0,TR Open: Failed Bear BO,629,20/12/17,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.8,8.0,Triangle Open: Bear Breakout Failed,630,24/9/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.9,9.0,TR Open: Late Rally,631,20/8/24,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.1,10.0,Trading Range Open and Day: Failed Late Bear Breakout,632,22/4/20,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.11,11.0,"TR Open: Then Triangle and Expanding Triangle, so Still TR",633,20/12/3,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.12,12.0,Triangle Open: TR Open,634,20/7/1,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.13,13.0,"Gap Up: Triangle, Failed Bear BO",635,5/9/18,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.14,14.0,Triangle on Open so BO Mode: Failed Bear BO,636,19/6/27,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.15,15.0,Gap Up: Triangle so BO Mode,637,19/6/6,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.16,16.0,"TR Open: Brief Bear BO, Then Bear Channel",638,19/6/12,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.17,17.0,Gap Up: TR so BO Mode,639,19/4/2,
8,GU N to GZ,"Gap Up and TR Open, Triangle, Failed Bear Breakout",22.0,22.18,18.0,Gap Up: Triangle,640,19/3/29,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,,,Gap Up and Selloff to Wedge Bottom,641,,GU W D BL BO
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.1,1.0,Wedge Bull Flag: PB to MA after Gap Up,642,21/3/24,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.2,2.0,Wedge Bull Flag: Rally to New High,643,21/4/12,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.3,3.0,Wedge Bull Flag: Spike and Channel Bull Trend,644,23/2/2,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.4,4.0,Wedge Bull Flag at EMA: Then Bull Channel,645,23/9/14,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.5,5.0,Wedge Bottom: Then Small Pullback Bull Trend,646,25/8/12,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.6,6.0,Wedge Bottom: Small Pullback Bull Trend,647,23/11/10,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.7,7.0,Wedge Bottom: Then Trading Range,648,24/7/1,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.8,8.0,Wedge Bottom: Then Trading Range,649,24/2/29,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.9,9.0,Wedge Bottom: Then Trading Range,650,24/10/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.1,10.0,Micro Wedge Bottom: Spike and Channel Bull Trend,651,22/12/23,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.11,11.0,Wedge Pullback to EMA: Then Bull Channel,652,24/11/26,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.12,12.0,Wedge Selloff to DB: Small Pullback Bull Trend,653,23/6/12,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.13,13.0,Wedge Bottom: Small Pullback Bull Trend,654,24/1/23,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.14,14.0,Nested Wedge Bottom : Small Pullback Bull Trend,655,23/8/21,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.15,15.0,Wedge Bottom: Bull Trend Reversal,656,22/4/28,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.16,16.0,Wedge Bottom: Then HL DB,657,23/10/4,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.17,17.0,Wedge Bottom: Then Reversal Day,658,23/1/26,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.18,18.0,Wedge Bottom: Then Trading Range with Late Bull Breakout,659,23/7/11,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.19,19.0,Wedge Bottom: Midday Reversal Down,660,23/6/5,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.2,20.0,Wedge Bottom: Then Trading Range Day,661,24/6/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.21,21.0,Wedge Bottom and LL DB: Then Trading Range Day,662,23/6/13,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.22,22.0,Wedge Bottom after Gap Up: Bull Trend Reversal,663,21/12/10,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.23,23.0,Wedge Bottom: Opening Reversal Up from EMA,664,21/5/5,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.24,24.0,Wedge Bottom and High 2 Bottom: Then Small Pullback Bull Trend,665,21/12/21,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.25,25.0,"Wedge Bottom at EMA: Opening Reversal up, Then TR Day",666,21/2/5,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.26,26.0,Wedge Bottom: Expect at Least 2 Legs Sideways to Up,667,18/12/3,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.27,27.0,Consecutive Wedge Bottoms: Opening Reversal Up,668,22/5/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.28,28.0,Wedge Bottom: Strong B Signal Bars,669,19/11/22,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.29,29.0,Wedge Bull Flag: Became Larger Wedge Bottom,670,19/8/6 | 19/8/6,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.3,30.0,Wedge Bull Flag: Bull Trend Reversal,671,6/8/16,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.31,31.0,Wedge Bull Flag: Broad Bull Channel,672,22/2/9,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.32,32.0,Wedge Bottom: Then HL MTR,673,21/3/29,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.33,33.0,Wedge Bull Flag: LL DB and 50% PB at EMA,674,20/6/8,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.34,34.0,Wedge Bull Flag at EMA: Small PB Bull Trend,675,20/11/13,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.35,35.0,Wedge Bull Flag: Near EMA after Gap Up,676,20/10/9,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.36,36.0,Wedge Bottoms: TR Open,677,20/10/6,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.37,37.0,"Wedge Bottom: Minor Reversal Up, Then TR",678,20/8/25,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.38,38.0,Wedge Bull Flag: PB to near EMA after Gap Up,679,20/9/2,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.39,39.0,Wedge Bottom: Grew into Bigger Wedge,680,20/8/28,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.4,40.0,"Wedge Bottom: Bad B Signal Bar, but ioi so Okay B",681,20/11/23,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.41,41.0,Wedge Bottom: Strong B Signal Bar,682,20/7/2,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.42,42.0,Wedge Bull Flag: 50% PB to EMA,683,20/4/7,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.43,43.0,Wedge Bull Flag at EMA: After Big Gap Up,684,20/6/23,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.44,44.0,Wedge Bull Flag at EMA: After Big Gap Up,685,20/7/6,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.45,45.0,Wedge Bottom: Tight Bear Channel,686,20/6/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.46,46.0,Wedge PB to EMA: Became Bigger Wedge,687,20/4/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.47,47.0,Wedge Bottom: Then Midday Reversal Down,688,25/5/8,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.48,48.0,Wedge Bottom: Strong Bear BO so Likely Minor Reversal Up,689,20/3/25,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.49,49.0,Wedge Bull Flag: But Not near EMA,690,20/4/22,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.5,50.0,Gap Up: Wedge Bull Flag Opening Reversal,691,7/31/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.51,51.0,Weak Wedge Bull Flag: Weak Bull Channel,692,19/10/21,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.52,52.0,"Wedge Bull Flag: Triangle, Then Bull BO",693,20/3/4,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.53,53.0,Wedge Bull Flag: Became TR Open with Late Bull BO,694,20/2/12,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.54,54.0,Weak Wedge Bottom: Then Weak Wedge Top and  DT,695,20/2/14,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.55,55.0,Wedge Bull Flag at EMA: After Big Gap Up,696,19/8/29,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.56,56.0,Gap Up: Small Wedge Bull Flag,697,19/6/4,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.57,57.0,Big Gap Up: Wedge Bull Flag,698,11/7/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.58,58.0,"Gap Up: Wedge Bottom, Opening Reversal Up from Support",699,19/6/5,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.59,59.0,Wedge Bull Flag: Despite 10 Bar Bear Micro Channel,700,19/7/11,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.6,60.0,Opening Reversal Up: Wedge PB to EMA,701,2/23/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.61,61.0,Failed BO above Yesterday’s High: Wedge Bull Flag at EMA,702,2/26/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.62,62.0,Opening Reversal Up from EMA: Wedge Bull Flag,703,3/29/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.63,63.0,"Wedge Bottom: Bad Shape, but Still Got Bull Trend",704,6/6/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.64,64.0,Wedge Opening Reversal: B for L of Day,705,8/14/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.65,65.0,"Opening Reversal Up: Gap Up, Wedge (H 3) PB",706,10/27/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.66,66.0,Opening Reversal Up: Wedge Bull Flag,707,8/13/14,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.67,67.0,Gap Up: Wedge HL MTR,708,18/12/26,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.68,68.0,Gap Up: Wedge Bulll Flag at EMA,709,19/4/12,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.69,69.0,Gap Up: Wedge Bull Flag,710,9/12/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.7,70.0,DB near EMA after Gap Up: Became Bigger DB,711,19/10/9,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.71,71.0,Trading Range: Late Bull Breakout,712,22/2/1,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.72,72.0,Wedge Bottom: 50% PB to EMA after Big Gap Up,713,19/8/26,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.73,73.0,Wedge Bottom: Bear Leg in TR Day,714,19/6/13,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.74,74.0,Wedge Bottom: But Weak B Signal Bar,715,20/10/13,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.75,75.0,Gap Up: Wedge Bull Flag Opening Reversal,716,4/10/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.76,76.0,Gap Up: Wedge Opening Reversal at EMA,717,2/12/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.77,77.0,Gap Up: Wedge Bull Flag,718,19/4/10,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.78,78.0,Gap Up: Wedge Bottom,719,19/4/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.79,79.0,Opening Reversal Up: Wedge and Parabolic Wedge,720,19/4/15,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.8,80.0,Gap Up: Wedge Bull Flag,721,11/1/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.81,81.0,Gap Up: Wedge Bottom,722,11/13/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.82,82.0,Gap Up: Wedge Bottom Opening Reversal Up,723,7/13/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.83,83.0,Opening Reversal Up: Consecutive Wedge Bull Flags,724,8/20/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.84,84.0,Big Gap Up: B signal,725,3/26/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.85,85.0,Gap Up: Parabolic Wedge Bottom,726,19/1/9,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.86,86.0,"Reversal Up: S Climax, Wedge Bottom, Then TR Day",727,7/31/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.87,87.0,Wedge Bottom: Weak Bull Reversal,728,10/10/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.88,88.0,Gap Up: Wedge HL Bull Flag,729,10/16/17,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.89,89.0,"Opening Reversal: Wedge Bottom, but Minor Reversal",730,3/8/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.9,90.0,Gap Up: Wedge Opening Reversal,731,3/27/18,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.91,91.0,"Wedge Bottom: Failed, Led to Double Top Bear Flag",732,21/11/8,
8,GU N to GZ,Gap Up and Selloff to Wedge Bottom,23.0,23.92,92.0,Wedge Bottom: Bull Trend Reversal,733,22/1/19,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,,,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",734,,GU W D BL BO F
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.1,1.0,Wedge Bull Flag: Then LH DT and Trading Range,735,23/12/14,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.2,2.0,Failed BO below Yesterday’s L: 2 nd B signal,736,2/28/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.3,3.0,"Wedge Top: Then Wedge Bottom, Then Trading Range",737,22/1/26,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.4,4.0,Wedge Top: Tight Bull Channel so Probably Minor Reversal,738,20/7/14,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.5,5.0,"Wedge Bottom: Weak Rally, Trend Resumption Down",739,20/11/9,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.6,6.0,Opening Reversal Up at EMA: High 2 and Wedge Bull Flag,740,3/20/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.7,7.0,"Gap Up, Wedge Bottom: Big PB so TR Likely",741,7/20/17,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.8,8.0,Wedge Bull Flag: Tight Bear Channel,742,19/5/30,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.9,9.0,Gap Up: Wedge PB to near EMA,743,19/8/21,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.1,10.0,Gap Up: Wedge Bull Flag,744,6/14/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.11,11.0,Wedge Bull Flag at EMA: After Gap Up,745,20/7/21,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.12,12.0,Gap Up: Wedge Bull Flag near EMA,746,19/2/25,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.13,13.0,"Wedge HL: Opening Reversal, Then TR Day",747,19/12/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.14,14.0,Gap Up: Wedge Bull Flag,748,10/3/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.15,15.0,Wedge Bull Flag: After Big Gap Up,749,20/5/26,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.16,16.0,Wedge Bull Flag at EMA: Then TR Open,750,20/9/15,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.17,17.0,Wedge Bull Flag: Weak Bars so Likely Minor Rally,751,20/9/11,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.18,18.0,Wedge Bottom: Micro DB,752,21/3/10,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.19,19.0,Wedge Bottom: ii B Signal,753,21/5/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.2,20.0,Wedge Bottom Failed: Then LL DB,754,24/12/19,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.21,21.0,Wedge Bottom: Then Trading Range,755,22/1/12,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bull BO Failed",24.0,24.22,22.0,"Wedge Bottom: Rally, Then Reversal Down",756,22/9/2,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,,,"Gap Up and Selloff to Wedge Bottom, but Bear BO",757,,GU W D BR BO
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.1,1.0,"Wedge Bottom: Failed, Then MM Down",758,21/7/14,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.2,2.0,Wedge Bottom Failed: Double Top Bear Flag,759,22/1/13,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.3,3.0,Failed Wedge Bottom: Measured Move Down,760,22/3/1,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.4,4.0,Breakout below Wedge Bull Flag: Measured Move Down,761,22/1/4,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.5,5.0,Wedge Bottom: Failed,762,19/6/11,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.6,6.0,"Wedge Bottom: Failed, Then MM Down",763,20/9/18,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.7,7.0,Failed Wedge Bottom: S for Bear Trend From The Open,764,,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.8,8.0,Failed Wedge Bull Flag: S Bear Surprise Bar,765,20/7/17,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.9,9.0,Failed 2 nd B Signal: Expect Bear Trend,766,20/6/19,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.1,10.0,"Wedge Bull Flag: Failed, Then Consecutive Wedge Bottoms",767,20/5/27,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.11,11.0,Failed Wedge Bottom: Endless PB,768,18/12/31,
8,GU N to GZ,"Gap Up and Selloff to Wedge Bottom, but Bear BO",25.0,25.12,12.0,Wedge Bull Flag: Bear BO,769,10/5/18,
